PROCESS_DT,DLVR_STORE_SIDO,DLVR_STORE_INDUTY_NM,GOODS_AMOUNT
2020-05-28 00:00:00,충청남도,중식,1216500
2020-05-28 00:00:00,충청남도,찜탕,1700900
2020-05-28 00:00:00,충청남도,치킨,3597400
2020-05-28 00:00:00,충청남도,카페/디저트,686700
2020-05-28 00:00:00,충청남도,패스트푸드,1968400
2020-05-28 00:00:00,충청남도,피자,2085060
2020-05-28 00:00:00,충청남도,한식,2456700
2020-05-28 00:00:00,충청남도,회,123000
2020-05-29 00:00:00,충청남도,돈까스/일식,1830300
2020-05-29 00:00:00,충청남도,배달전문업체,1669400
2020-05-29 00:00:00,충청남도,분식,2629200
2020-05-29 00:00:00,충청남도,심부름,388000
2020-05-29 00:00:00,충청남도,아시안/양식,784300
2020-05-29 00:00:00,충청남도,야식,875800
2020-05-29 00:00:00,충청남도,족발/보쌈,3253000
2020-05-29 00:00:00,충청남도,중식,1560000
2020-05-29 00:00:00,충청남도,찜탕,1490800
2020-05-29 00:00:00,충청남도,치킨,4154100
2020-05-29 00:00:00,충청남도,카페/디저트,610500
2020-05-29 00:00:00,충청남도,패스트푸드,1718200
2020-05-29 00:00:00,충청남도,피자,2092270
2020-05-29 00:00:00,충청남도,한식,3837300
2020-05-29 00:00:00,충청남도,회,74000
2020-05-30 00:00:00,충청남도,돈까스/일식,2515000
2020-05-30 00:00:00,충청남도,배달전문업체,2144900
2020-05-30 00:00:00,충청남도,분식,3077600
2020-05-30 00:00:00,충청남도,심부름,562500
2020-05-30 00:00:00,충청남도,아시안/양식,695700
2020-05-30 00:00:00,충청남도,야식,940008
2020-05-30 00:00:00,충청남도,족발/보쌈,2905000
2020-05-30 00:00:00,충청남도,중식,2345000
2020-05-30 00:00:00,충청남도,찜탕,2189400
2020-05-30 00:00:00,충청남도,치킨,4701300
2020-05-30 00:00:00,충청남도,카페/디저트,754250
2020-05-30 00:00:00,충청남도,패스트푸드,2134601
2020-05-30 00:00:00,충청남도,피자,2729670
2020-05-30 00:00:00,충청남도,한식,3438500
2020-05-30 00:00:00,충청남도,회,275000
2020-05-31 00:00:00,충청남도,돈까스/일식,1636500
2020-05-31 00:00:00,충청남도,배달전문업체,2567500
2020-05-31 00:00:00,충청남도,분식,4662600
2020-05-31 00:00:00,충청남도,심부름,1020000
2020-05-31 00:00:00,충청남도,아시안/양식,94000
2020-05-31 00:00:00,충청남도,야식,883200
2020-05-31 00:00:00,충청남도,족발/보쌈,2918000
2020-05-31 00:00:00,충청남도,중식,3046500
2020-05-31 00:00:00,충청남도,찜탕,2634100
2020-05-31 00:00:00,충청남도,치킨,4153200
2020-05-31 00:00:00,충청남도,카페/디저트,1112550
2020-05-31 00:00:00,충청남도,패스트푸드,2142700
2020-05-31 00:00:00,충청남도,피자,2813480
2020-05-31 00:00:00,충청남도,한식,5583200
2020-05-31 00:00:00,충청남도,회,172000
2020-06-01 00:00:00,충청남도,돈까스/일식,321900
2020-06-01 00:00:00,충청남도,배달전문업체,2201700
2020-06-01 00:00:00,충청남도,분식,2564700
2020-06-01 00:00:00,충청남도,심부름,344500
2020-06-01 00:00:00,충청남도,아시안/양식,945300
2020-06-01 00:00:00,충청남도,야식,600100
2020-06-01 00:00:00,충청남도,족발/보쌈,1879000
2020-06-01 00:00:00,충청남도,중식,990000
2020-06-01 00:00:00,충청남도,찜탕,446200
2020-06-01 00:00:00,충청남도,치킨,2665200
2020-06-01 00:00:00,충청남도,카페/디저트,635800
2020-06-01 00:00:00,충청남도,패스트푸드,1545400
2020-06-01 00:00:00,충청남도,피자,1891190
2020-06-01 00:00:00,충청남도,한식,3771800
2020-06-01 00:00:00,충청남도,회,116000
2020-06-02 00:00:00,충청남도,돈까스/일식,1452600
2020-06-02 00:00:00,충청남도,배달전문업체,1758400
2020-06-02 00:00:00,충청남도,분식,3618300
2020-06-02 00:00:00,충청남도,심부름,322000
2020-06-02 00:00:00,충청남도,아시안/양식,813000
2020-06-02 00:00:00,충청남도,야식,867200
2020-06-02 00:00:00,충청남도,족발/보쌈,2545400
2020-06-02 00:00:00,충청남도,중식,1942500
2020-06-02 00:00:00,충청남도,찜탕,1413300
2020-06-02 00:00:00,충청남도,치킨,3056600
2020-06-02 00:00:00,충청남도,카페/디저트,887200
2020-06-02 00:00:00,충청남도,패스트푸드,1296500
2020-06-02 00:00:00,충청남도,피자,2150980
2020-06-02 00:00:00,충청남도,한식,3338400
2020-06-02 00:00:00,충청남도,회,139000
2020-06-03 00:00:00,충청남도,돈까스/일식,1610000
2020-06-03 00:00:00,충청남도,배달전문업체,1496400
2020-06-03 00:00:00,충청남도,분식,2464400
2020-06-03 00:00:00,충청남도,아시안/양식,259000
2020-06-03 00:00:00,충청남도,야식,670100
2020-06-03 00:00:00,충청남도,족발/보쌈,2419200
2020-06-03 00:00:00,충청남도,중식,1540500
2020-06-03 00:00:00,충청남도,찜탕,1546300
2020-06-03 00:00:00,충청남도,치킨,2880700
2020-06-03 00:00:00,충청남도,카페/디저트,953000
2020-06-03 00:00:00,충청남도,패스트푸드,1405300
2020-06-03 00:00:00,충청남도,피자,1613670
2020-06-03 00:00:00,충청남도,한식,3565300
2020-06-03 00:00:00,충청남도,회,115000
2020-06-04 00:00:00,충청남도,돈까스/일식,1211600
2020-06-04 00:00:00,충청남도,배달전문업체,1810000
2020-06-04 00:00:00,충청남도,분식,3433200
2020-06-04 00:00:00,충청남도,심부름,259000
2020-06-04 00:00:00,충청남도,아시안/양식,623100
2020-06-04 00:00:00,충청남도,야식,707900
2020-06-04 00:00:00,충청남도,족발/보쌈,2532000
2020-06-04 00:00:00,충청남도,중식,1399500
2020-06-04 00:00:00,충청남도,찜탕,1061900
2020-06-04 00:00:00,충청남도,치킨,2656500
2020-06-04 00:00:00,충청남도,카페/디저트,725800
2020-06-04 00:00:00,충청남도,패스트푸드,1441200
2020-06-04 00:00:00,충청남도,피자,1657760
2020-06-04 00:00:00,충청남도,한식,3324200
2020-06-04 00:00:00,충청남도,회,66000
2020-06-05 00:00:00,충청남도,돈까스/일식,1259500
2020-06-05 00:00:00,충청남도,배달전문업체,1632100
2020-06-05 00:00:00,충청남도,분식,3567100
2020-06-05 00:00:00,충청남도,아시안/양식,504200
2020-06-05 00:00:00,충청남도,야식,804300
2020-06-05 00:00:00,충청남도,족발/보쌈,3142000
2020-06-05 00:00:00,충청남도,중식,1417500
2020-06-05 00:00:00,충청남도,찜탕,1731700
2020-06-05 00:00:00,충청남도,치킨,3801200
2020-06-05 00:00:00,충청남도,카페/디저트,807400
2020-06-05 00:00:00,충청남도,패스트푸드,1171200
2020-06-05 00:00:00,충청남도,피자,1758500
2020-06-05 00:00:00,충청남도,한식,3752200
2020-06-05 00:00:00,충청남도,회,45000
2020-06-06 00:00:00,충청남도,돈까스/일식,2248740
2020-06-06 00:00:00,충청남도,배달전문업체,2552200
2020-06-06 00:00:00,충청남도,분식,4528500
2020-06-06 00:00:00,충청남도,아시안/양식,585600
2020-06-06 00:00:00,충청남도,야식,892000
2020-06-06 00:00:00,충청남도,족발/보쌈,4011000
2020-06-06 00:00:00,충청남도,중식,2597500
2020-06-06 00:00:00,충청남도,찜탕,2064200
2020-06-06 00:00:00,충청남도,치킨,4740950
2020-06-06 00:00:00,충청남도,카페/디저트,1462900
2020-06-06 00:00:00,충청남도,패스트푸드,1904500
2020-06-06 00:00:00,충청남도,피자,2326590
2020-06-06 00:00:00,충청남도,한식,3993800
2020-06-06 00:00:00,충청남도,회,229000
2020-06-07 00:00:00,충청남도,돈까스/일식,1570900
2020-06-07 00:00:00,충청남도,배달전문업체,3785800
2020-06-07 00:00:00,충청남도,분식,4707800
2020-06-07 00:00:00,충청남도,야식,1142900
2020-06-07 00:00:00,충청남도,족발/보쌈,2983000
2020-06-07 00:00:00,충청남도,중식,2784000
2020-06-07 00:00:00,충청남도,찜탕,2759700
2020-06-07 00:00:00,충청남도,치킨,3385600
2020-06-07 00:00:00,충청남도,카페/디저트,1410800
2020-06-07 00:00:00,충청남도,패스트푸드,1722600
2020-06-07 00:00:00,충청남도,피자,2856779
2020-06-07 00:00:00,충청남도,한식,5767400
2020-06-07 00:00:00,충청남도,회,22000
2020-06-08 00:00:00,충청남도,돈까스/일식,530600
2020-06-08 00:00:00,충청남도,배달전문업체,2367100
2020-06-08 00:00:00,충청남도,분식,3341600
2020-06-08 00:00:00,충청남도,아시안/양식,395300
2020-06-08 00:00:00,충청남도,야식,843700
2020-06-08 00:00:00,충청남도,족발/보쌈,1836000
2020-06-08 00:00:00,충청남도,중식,562000
2020-06-08 00:00:00,충청남도,찜탕,200900
2020-06-08 00:00:00,충청남도,치킨,2163500
2020-06-08 00:00:00,충청남도,카페/디저트,863800
2020-06-08 00:00:00,충청남도,패스트푸드,1085400
2020-06-08 00:00:00,충청남도,피자,1250290
2020-06-08 00:00:00,충청남도,한식,3774100
2020-06-08 00:00:00,충청남도,회,191000
2020-06-09 00:00:00,충청남도,돈까스/일식,1149901
2020-06-09 00:00:00,충청남도,배달전문업체,358000
2020-06-09 00:00:00,충청남도,분식,3276200
2020-06-09 00:00:00,충청남도,아시안/양식,785700
2020-06-09 00:00:00,충청남도,야식,803800
2020-06-09 00:00:00,충청남도,족발/보쌈,1527000
2020-06-09 00:00:00,충청남도,중식,1384500
2020-06-09 00:00:00,충청남도,찜탕,1401500
2020-06-09 00:00:00,충청남도,치킨,2472900
2020-06-09 00:00:00,충청남도,카페/디저트,783600
2020-06-09 00:00:00,충청남도,패스트푸드,1170500
2020-06-09 00:00:00,충청남도,피자,1290290
2020-06-09 00:00:00,충청남도,한식,3302600
2020-06-09 00:00:00,충청남도,회,118000
2020-06-10 00:00:00,충청남도,돈까스/일식,1621370
2020-06-10 00:00:00,충청남도,배달전문업체,1986900
2020-06-10 00:00:00,충청남도,분식,2987900
2020-06-10 00:00:00,충청남도,아시안/양식,734500
2020-06-10 00:00:00,충청남도,야식,1002400
2020-06-10 00:00:00,충청남도,족발/보쌈,2793500
2020-06-10 00:00:00,충청남도,중식,1779000
2020-06-10 00:00:00,충청남도,찜탕,1942200
2020-06-10 00:00:00,충청남도,치킨,3431300
2020-06-10 00:00:00,충청남도,카페/디저트,946000
2020-06-10 00:00:00,충청남도,패스트푸드,993000
2020-06-10 00:00:00,충청남도,피자,1728200
2020-06-10 00:00:00,충청남도,한식,4192450
2020-06-10 00:00:00,충청남도,회,27000
2020-06-11 00:00:00,충청남도,돈까스/일식,2019000
2020-06-11 00:00:00,충청남도,배달전문업체,1646400
2020-06-11 00:00:00,충청남도,분식,3508800
2020-06-11 00:00:00,충청남도,아시안/양식,630800
2020-06-11 00:00:00,충청남도,야식,861200
2020-06-11 00:00:00,충청남도,족발/보쌈,1569000
2020-06-11 00:00:00,충청남도,중식,1263000
2020-06-11 00:00:00,충청남도,찜탕,829700
2020-06-11 00:00:00,충청남도,치킨,2916200
2020-06-11 00:00:00,충청남도,카페/디저트,828400
2020-06-11 00:00:00,충청남도,패스트푸드,1100900
2020-06-11 00:00:00,충청남도,피자,1773400
2020-06-11 00:00:00,충청남도,한식,4025900
2020-06-11 00:00:00,충청남도,회,147000
2020-06-12 00:00:00,충청남도,돈까스/일식,1709300
2020-06-12 00:00:00,충청남도,배달전문업체,1355300
2020-06-12 00:00:00,충청남도,분식,4713300
2020-06-12 00:00:00,충청남도,아시안/양식,720000
2020-06-12 00:00:00,충청남도,야식,1180700
2020-06-12 00:00:00,충청남도,족발/보쌈,3627500
2020-06-12 00:00:00,충청남도,중식,1336500
2020-06-12 00:00:00,충청남도,찜탕,1637700
2020-06-12 00:00:00,충청남도,치킨,3555800
2020-06-12 00:00:00,충청남도,카페/디저트,777350
2020-06-12 00:00:00,충청남도,패스트푸드,1444200
2020-06-12 00:00:00,충청남도,피자,2347100
2020-06-12 00:00:00,충청남도,한식,4330000
2020-06-12 00:00:00,충청남도,회,136000
2020-06-20 00:00:00,충청남도,돈까스/일식,2253100
2020-06-20 00:00:00,충청남도,배달전문업체,2187600
2020-06-20 00:00:00,충청남도,분식,4601500
2020-06-20 00:00:00,충청남도,아시안/양식,753800
2020-06-20 00:00:00,충청남도,야식,1113400
2020-06-20 00:00:00,충청남도,족발/보쌈,3971500
2020-06-20 00:00:00,충청남도,중식,2174500
2020-06-20 00:00:00,충청남도,찜탕,2349100
2020-06-20 00:00:00,충청남도,치킨,4282600
2020-06-20 00:00:00,충청남도,카페/디저트,912100
2020-06-20 00:00:00,충청남도,패스트푸드,2283100
2020-06-20 00:00:00,충청남도,피자,3301160
2020-06-20 00:00:00,충청남도,한식,5610850
2020-06-20 00:00:00,충청남도,회,98000
2020-06-21 00:00:00,충청남도,돈까스/일식,1554000
2020-06-21 00:00:00,충청남도,배달전문업체,2891000
2020-06-21 00:00:00,충청남도,분식,5872200
2020-06-21 00:00:00,충청남도,아시안/양식,32000
2020-06-21 00:00:00,충청남도,야식,924800
2020-06-21 00:00:00,충청남도,족발/보쌈,4669500
2020-06-21 00:00:00,충청남도,중식,2603500
2020-06-21 00:00:00,충청남도,찜탕,2995000
2020-06-21 00:00:00,충청남도,치킨,4347500
2020-06-21 00:00:00,충청남도,카페/디저트,1122500
2020-06-21 00:00:00,충청남도,패스트푸드,1469700
2020-06-21 00:00:00,충청남도,피자,2869880
2020-06-21 00:00:00,충청남도,한식,7702500
2020-06-21 00:00:00,충청남도,회,123000
2020-01-01 00:00:00,충청북도,도시락,51000
2020-01-01 00:00:00,충청북도,돈까스/일식,1904400
2020-01-01 00:00:00,충청북도,분식,953500
2020-01-01 00:00:00,충청북도,아시안/양식,101900
2020-01-01 00:00:00,충청북도,야식,182400
2020-01-01 00:00:00,충청북도,족발/보쌈,117000
2020-01-01 00:00:00,충청북도,찜탕,407000
2020-01-01 00:00:00,충청북도,치킨,2496400
2020-01-01 00:00:00,충청북도,카페/디저트,2228600
2020-01-01 00:00:00,충청북도,패스트푸드,330700
2020-01-01 00:00:00,충청북도,한식,2155000
2020-01-01 00:00:00,충청북도,회,1661500
2020-01-02 00:00:00,충청북도,도시락,86000
2020-01-02 00:00:00,충청북도,돈까스/일식,1349400
2020-01-02 00:00:00,충청북도,분식,415900
2020-01-02 00:00:00,충청북도,아시안/양식,98000
2020-01-02 00:00:00,충청북도,야식,230600
2020-01-02 00:00:00,충청북도,족발/보쌈,100000
2020-01-02 00:00:00,충청북도,찜탕,254850
2020-01-02 00:00:00,충청북도,치킨,2319400
2020-01-02 00:00:00,충청북도,카페/디저트,1170800
2020-01-02 00:00:00,충청북도,패스트푸드,180200
2020-01-02 00:00:00,충청북도,한식,979900
2020-01-02 00:00:00,충청북도,회,1000000
2020-01-03 00:00:00,충청북도,도시락,236000
2020-01-03 00:00:00,충청북도,돈까스/일식,1601200
2020-01-03 00:00:00,충청북도,분식,335900
2020-01-03 00:00:00,충청북도,아시안/양식,116400
2020-01-03 00:00:00,충청북도,야식,201600
2020-01-03 00:00:00,충청북도,족발/보쌈,257000
2020-01-03 00:00:00,충청북도,찜탕,268750
2020-01-03 00:00:00,충청북도,치킨,2685600
2020-01-03 00:00:00,충청북도,카페/디저트,1981200
2020-01-03 00:00:00,충청북도,패스트푸드,261000
2020-01-03 00:00:00,충청북도,한식,1087400
2020-01-03 00:00:00,충청북도,회,776500
2020-01-04 00:00:00,충청북도,도시락,65000
2020-01-04 00:00:00,충청북도,돈까스/일식,1626100
2020-01-04 00:00:00,충청북도,분식,512800
2020-01-04 00:00:00,충청북도,아시안/양식,84500
2020-01-04 00:00:00,충청북도,야식,215200
2020-01-04 00:00:00,충청북도,족발/보쌈,85500
2020-01-04 00:00:00,충청북도,찜탕,371450
2020-01-04 00:00:00,충청북도,치킨,3802900
2020-01-04 00:00:00,충청북도,카페/디저트,1366500
2020-01-04 00:00:00,충청북도,패스트푸드,84200
2020-01-04 00:00:00,충청북도,한식,1550500
2020-01-04 00:00:00,충청북도,회,1425000
2020-01-05 00:00:00,충청북도,돈까스/일식,1711000
2020-01-05 00:00:00,충청북도,분식,689800
2020-01-05 00:00:00,충청북도,아시안/양식,230200
2020-01-05 00:00:00,충청북도,야식,186000
2020-01-05 00:00:00,충청북도,족발/보쌈,223000
2020-01-05 00:00:00,충청북도,찜탕,265500
2020-01-05 00:00:00,충청북도,치킨,3329000
2020-01-05 00:00:00,충청북도,카페/디저트,1826900
2020-01-05 00:00:00,충청북도,패스트푸드,348300
2020-01-05 00:00:00,충청북도,한식,1484900
2020-01-05 00:00:00,충청북도,회,1813000
2020-01-06 00:00:00,충청북도,도시락,526000
2020-01-06 00:00:00,충청북도,돈까스/일식,1325600
2020-01-06 00:00:00,충청북도,분식,1263800
2020-01-06 00:00:00,충청북도,아시안/양식,88000
2020-01-06 00:00:00,충청북도,야식,61000
2020-01-06 00:00:00,충청북도,족발/보쌈,360000
2020-01-06 00:00:00,충청북도,찜탕,360000
2020-01-06 00:00:00,충청북도,치킨,5639600
2020-01-06 00:00:00,충청북도,카페/디저트,2810200
2020-01-06 00:00:00,충청북도,패스트푸드,373600
2020-01-06 00:00:00,충청북도,한식,2797000
2020-01-06 00:00:00,충청북도,회,992000
2020-01-07 00:00:00,충청북도,도시락,335000
2020-01-07 00:00:00,충청북도,돈까스/일식,1289600
2020-01-07 00:00:00,충청북도,분식,577400
2020-01-07 00:00:00,충청북도,아시안/양식,293100
2020-01-07 00:00:00,충청북도,야식,96900
2020-01-07 00:00:00,충청북도,족발/보쌈,429500
2020-01-07 00:00:00,충청북도,찜탕,96000
2020-01-07 00:00:00,충청북도,치킨,3255100
2020-01-07 00:00:00,충청북도,카페/디저트,1802900
2020-01-07 00:00:00,충청북도,패스트푸드,212200
2020-01-07 00:00:00,충청북도,한식,1266500
2020-01-07 00:00:00,충청북도,회,882000
2020-01-08 00:00:00,충청북도,도시락,128000
2020-01-08 00:00:00,충청북도,돈까스/일식,1238900
2020-01-08 00:00:00,충청북도,분식,525800
2020-01-08 00:00:00,충청북도,아시안/양식,163400
2020-01-08 00:00:00,충청북도,야식,178800
2020-01-08 00:00:00,충청북도,족발/보쌈,147000
2020-01-08 00:00:00,충청북도,찜탕,290800
2020-01-08 00:00:00,충청북도,치킨,2593700
2020-01-08 00:00:00,충청북도,카페/디저트,1488200
2020-01-08 00:00:00,충청북도,패스트푸드,121900
2020-01-08 00:00:00,충청북도,한식,1280400
2020-01-08 00:00:00,충청북도,회,804000
2020-01-09 00:00:00,충청북도,도시락,251000
2020-01-09 00:00:00,충청북도,돈까스/일식,1566100
2020-01-09 00:00:00,충청북도,분식,551700
2020-01-09 00:00:00,충청북도,아시안/양식,278900
2020-01-09 00:00:00,충청북도,야식,148500
2020-01-09 00:00:00,충청북도,족발/보쌈,436500
2020-01-09 00:00:00,충청북도,찜탕,60900
2020-01-09 00:00:00,충청북도,치킨,2703000
2020-01-09 00:00:00,충청북도,카페/디저트,1614900
2020-01-09 00:00:00,충청북도,패스트푸드,156900
2020-01-09 00:00:00,충청북도,한식,1235400
2020-01-09 00:00:00,충청북도,회,1016000
2020-01-10 00:00:00,충청북도,도시락,101000
2020-01-10 00:00:00,충청북도,돈까스/일식,1315900
2020-01-10 00:00:00,충청북도,분식,526100
2020-01-10 00:00:00,충청북도,야식,151700
2020-01-10 00:00:00,충청북도,족발/보쌈,342000
2020-01-10 00:00:00,충청북도,찜탕,155200
2020-01-10 00:00:00,충청북도,치킨,3594000
2020-01-10 00:00:00,충청북도,카페/디저트,1426100
2020-01-10 00:00:00,충청북도,패스트푸드,251700
2020-01-10 00:00:00,충청북도,한식,1395400
2020-01-10 00:00:00,충청북도,회,1065000
2020-01-11 00:00:00,충청북도,도시락,45000
2020-01-11 00:00:00,충청북도,돈까스/일식,2133400
2020-01-11 00:00:00,충청북도,분식,792800
2020-01-11 00:00:00,충청북도,아시안/양식,101000
2020-01-11 00:00:00,충청북도,야식,175100
2020-01-11 00:00:00,충청북도,족발/보쌈,124000
2020-01-11 00:00:00,충청북도,찜탕,160800
2020-01-11 00:00:00,충청북도,치킨,3014900
2020-01-11 00:00:00,충청북도,카페/디저트,2308200
2020-01-11 00:00:00,충청북도,패스트푸드,483900
2020-01-11 00:00:00,충청북도,한식,1666300
2020-01-11 00:00:00,충청북도,회,811500
2020-01-12 00:00:00,충청북도,돈까스/일식,1248800
2020-01-12 00:00:00,충청북도,분식,761700
2020-01-12 00:00:00,충청북도,아시안/양식,95000
2020-01-12 00:00:00,충청북도,야식,286200
2020-01-12 00:00:00,충청북도,족발/보쌈,364000
2020-01-12 00:00:00,충청북도,찜탕,547100
2020-01-12 00:00:00,충청북도,치킨,3665812
2020-01-12 00:00:00,충청북도,카페/디저트,2528500
2020-01-12 00:00:00,충청북도,패스트푸드,168900
2020-01-12 00:00:00,충청북도,한식,1675400
2020-01-12 00:00:00,충청북도,회,1520500
2020-01-13 00:00:00,충청북도,도시락,256500
2020-01-13 00:00:00,충청북도,돈까스/일식,950300
2020-01-13 00:00:00,충청북도,분식,224800
2020-01-13 00:00:00,충청북도,아시안/양식,26900
2020-01-13 00:00:00,충청북도,야식,341600
2020-01-13 00:00:00,충청북도,족발/보쌈,264500
2020-01-13 00:00:00,충청북도,찜탕,234100
2020-01-13 00:00:00,충청북도,치킨,2253800
2020-01-13 00:00:00,충청북도,카페/디저트,1419700
2020-01-13 00:00:00,충청북도,패스트푸드,114500
2020-01-13 00:00:00,충청북도,한식,1219000
2020-01-13 00:00:00,충청북도,회,767500
2020-01-14 00:00:00,충청북도,도시락,253500
2020-01-14 00:00:00,충청북도,돈까스/일식,1159000
2020-01-14 00:00:00,충청북도,분식,610900
2020-01-14 00:00:00,충청북도,아시안/양식,84000
2020-01-14 00:00:00,충청북도,야식,95900
2020-01-14 00:00:00,충청북도,족발/보쌈,222000
2020-01-14 00:00:00,충청북도,찜탕,87900
2020-01-14 00:00:00,충청북도,치킨,2500700
2020-01-14 00:00:00,충청북도,카페/디저트,1671300
2020-01-14 00:00:00,충청북도,패스트푸드,160200
2020-01-14 00:00:00,충청북도,한식,767500
2020-01-14 00:00:00,충청북도,회,633000
2020-01-15 00:00:00,충청북도,도시락,396500
2020-01-15 00:00:00,충청북도,돈까스/일식,1203100
2020-01-15 00:00:00,충청북도,분식,339800
2020-01-15 00:00:00,충청북도,아시안/양식,140400
2020-01-15 00:00:00,충청북도,야식,182300
2020-01-15 00:00:00,충청북도,족발/보쌈,197000
2020-01-15 00:00:00,충청북도,찜탕,132900
2020-01-15 00:00:00,충청북도,치킨,2567200
2020-01-15 00:00:00,충청북도,카페/디저트,1579400
2020-01-15 00:00:00,충청북도,패스트푸드,140500
2020-01-15 00:00:00,충청북도,한식,1138400
2020-01-15 00:00:00,충청북도,회,580500
2020-01-16 00:00:00,충청북도,도시락,255000
2020-01-16 00:00:00,충청북도,돈까스/일식,1374100
2020-01-16 00:00:00,충청북도,분식,333800
2020-01-16 00:00:00,충청북도,아시안/양식,90000
2020-01-16 00:00:00,충청북도,야식,78800
2020-01-16 00:00:00,충청북도,족발/보쌈,158000
2020-01-16 00:00:00,충청북도,찜탕,187100
2020-01-16 00:00:00,충청북도,치킨,2876600
2020-01-16 00:00:00,충청북도,카페/디저트,1263100
2020-01-16 00:00:00,충청북도,패스트푸드,159100
2020-01-16 00:00:00,충청북도,한식,1431300
2020-01-16 00:00:00,충청북도,회,720000
2020-01-17 00:00:00,충청북도,도시락,427000
2020-01-17 00:00:00,충청북도,돈까스/일식,1758100
2020-01-17 00:00:00,충청북도,분식,536500
2020-01-17 00:00:00,충청북도,아시안/양식,133300
2020-01-17 00:00:00,충청북도,야식,242700
2020-01-17 00:00:00,충청북도,족발/보쌈,306000
2020-01-17 00:00:00,충청북도,찜탕,215700
2020-01-17 00:00:00,충청북도,치킨,3344900
2020-01-17 00:00:00,충청북도,카페/디저트,1680200
2020-01-17 00:00:00,충청북도,패스트푸드,140500
2020-01-17 00:00:00,충청북도,한식,1392000
2020-01-17 00:00:00,충청북도,회,1141000
2020-01-18 00:00:00,충청북도,도시락,243500
2020-01-18 00:00:00,충청북도,돈까스/일식,1887700
2020-01-18 00:00:00,충청북도,분식,556600
2020-01-18 00:00:00,충청북도,아시안/양식,86800
2020-01-18 00:00:00,충청북도,야식,282200
2020-01-18 00:00:00,충청북도,족발/보쌈,362000
2020-01-18 00:00:00,충청북도,찜탕,253150
2020-01-18 00:00:00,충청북도,치킨,2687300
2020-01-18 00:00:00,충청북도,카페/디저트,1951500
2020-01-18 00:00:00,충청북도,패스트푸드,373200
2020-01-18 00:00:00,충청북도,한식,1327500
2020-01-18 00:00:00,충청북도,회,999500
2020-01-19 00:00:00,충청북도,도시락,359000
2020-01-19 00:00:00,충청북도,돈까스/일식,1137200
2020-01-19 00:00:00,충청북도,분식,721500
2020-01-19 00:00:00,충청북도,아시안/양식,114300
2020-01-19 00:00:00,충청북도,야식,161800
2020-01-19 00:00:00,충청북도,족발/보쌈,485500
2020-01-19 00:00:00,충청북도,찜탕,437450
2020-01-19 00:00:00,충청북도,치킨,2804800
2020-01-19 00:00:00,충청북도,카페/디저트,1983100
2020-01-19 00:00:00,충청북도,패스트푸드,254900
2020-01-19 00:00:00,충청북도,한식,1800900
2020-01-19 00:00:00,충청북도,회,1181000
2020-01-20 00:00:00,충청북도,도시락,590500
2020-01-20 00:00:00,충청북도,돈까스/일식,1242400
2020-01-20 00:00:00,충청북도,분식,252200
2020-01-20 00:00:00,충청북도,아시안/양식,23900
2020-01-20 00:00:00,충청북도,야식,194400
2020-01-20 00:00:00,충청북도,족발/보쌈,596500
2020-01-20 00:00:00,충청북도,찜탕,210200
2020-01-20 00:00:00,충청북도,치킨,2141700
2020-01-20 00:00:00,충청북도,카페/디저트,1345600
2020-01-20 00:00:00,충청북도,패스트푸드,126900
2020-01-20 00:00:00,충청북도,한식,1382900
2020-01-20 00:00:00,충청북도,회,1010000
2020-01-21 00:00:00,충청북도,도시락,166500
2020-01-21 00:00:00,충청북도,돈까스/일식,1285100
2020-01-21 00:00:00,충청북도,분식,522500
2020-01-21 00:00:00,충청북도,아시안/양식,112500
2020-01-21 00:00:00,충청북도,야식,130900
2020-01-21 00:00:00,충청북도,족발/보쌈,153000
2020-01-21 00:00:00,충청북도,찜탕,149900
2020-01-21 00:00:00,충청북도,치킨,2130700
2020-01-21 00:00:00,충청북도,카페/디저트,1722100
2020-01-21 00:00:00,충청북도,패스트푸드,224700
2020-01-21 00:00:00,충청북도,한식,1619300
2020-01-21 00:00:00,충청북도,회,663500
2020-01-22 00:00:00,충청북도,도시락,592500
2020-01-22 00:00:00,충청북도,돈까스/일식,1537500
2020-01-22 00:00:00,충청북도,분식,450400
2020-01-22 00:00:00,충청북도,아시안/양식,179200
2020-01-22 00:00:00,충청북도,야식,67500
2020-01-22 00:00:00,충청북도,족발/보쌈,344000
2020-01-22 00:00:00,충청북도,찜탕,145650
2020-01-22 00:00:00,충청북도,치킨,3254400
2020-01-22 00:00:00,충청북도,카페/디저트,1470700
2020-01-22 00:00:00,충청북도,패스트푸드,104300
2020-01-22 00:00:00,충청북도,한식,1954000
2020-01-22 00:00:00,충청북도,회,407500
2020-01-23 00:00:00,충청북도,도시락,503500
2020-01-23 00:00:00,충청북도,돈까스/일식,1913400
2020-01-23 00:00:00,충청북도,분식,449300
2020-01-23 00:00:00,충청북도,아시안/양식,193400
2020-01-23 00:00:00,충청북도,야식,209000
2020-01-23 00:00:00,충청북도,족발/보쌈,134000
2020-01-23 00:00:00,충청북도,찜탕,351850
2020-01-23 00:00:00,충청북도,치킨,2758900
2020-01-23 00:00:00,충청북도,카페/디저트,1640300
2020-01-23 00:00:00,충청북도,패스트푸드,166900
2020-01-23 00:00:00,충청북도,한식,2543000
2020-01-23 00:00:00,충청북도,회,1335000
2020-01-24 00:00:00,충청북도,도시락,114000
